,artist_name,artist_id,track_name,track_id,popularity,artist_popularity,genres,followers
990,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,One in a Million,3YfGTvsTAWGC2lgoDOikUz,83,77,"['dance pop', 'pop']",8620518
991,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Come Over,2P8i4ibQlXovki9IIPPubS,70,81,['pov: indie'],1483988
992,Yahritza Y Su Esencia,51ZSh80McCt7vbqHouzW0A,Frágil,7BVMtLpd7edHeOizt4RWz9,79,68,['sad sierreno'],742486
993,Bizarrap,716NhGYqD1jl2wI1Qkgq36,Fruto,4SW9gHnW8NfKOdqmh0ij45,91,84,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",13112309
994,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,Split,3HqGDrSOZ6LbBfX5EsiaAj,72,81,"['pluggnb', 'rage rap']",3439622
995,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,SHAQ & KOBE,02K2VtGdUG5fUlAQATEgE6,72,74,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",7084870
996,Post Malone,246dkjvS1zLTtiykXe5h60,Overdrive,3t0ic4mkhvhamrKDkulB8v,77,86,"['dfw rap', 'melodic rap', 'pop', 'rap']",42558785
997,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,BLEED,3CJrKExvAP6RCtUR8Cf99P,75,79,['australian hip hop'],4849548
998,Drake,3TVXtAsR1Inumwj472S9r4,Slime You Out (feat. SZA),6KMbZt7u6AlDia2NPO0Liv,72,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
999,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Spin Again,1pDbGAAH5GQ8U0KG4fI77H,70,83,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",16127599
